unit,duration,input.concept,input.description,input.property,input.relation,job,output.answer,output.answer.annotations,output.answer.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,unit_annotation_score_true,unit_annotation_score_false
d4daea1c-12a0-11ea-b098-acde48001122,63755.0,dog,Being red is typical of (a/an) dog. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4daeaee-12a0-11ea-b098-acde48001122,60468.2,dog,Being red applies to dog and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5814654741314237,"Counter({'false': 0.7880826438608016, 'true': 0.21191735613919846})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21191735613919846,0.7880826438608016
d4daebb6-12a0-11ea-b098-acde48001122,56863.4,dog,A certain type of dog is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6567068289770205,"Counter({'true': 0.8361732055877366, 'false': 0.16382679441226344})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8361732055877366,0.16382679441226344
d4daec6a-12a0-11ea-b098-acde48001122,61095.6,dog,(A/An) dog can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.38457675833967847,"Counter({'false': 0.5665081434341006, 'true': 0.43349185656589945})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.43349185656589945,0.5665081434341006
d4daed1e-12a0-11ea-b098-acde48001122,58704.4,dog,(A/An) dog can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6567068289770206,"Counter({'true': 0.8361732055877366, 'false': 0.16382679441226344})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8361732055877366,0.16382679441226344
d4daedd2-12a0-11ea-b098-acde48001122,57453.6,dog,"In an unusual situation, (a/an) dog could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6567068289770205,"Counter({'true': 0.8361732055877366, 'false': 0.16382679441226344})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8361732055877366,0.16382679441226344
d4daee86-12a0-11ea-b098-acde48001122,60319.0,dog,"""(A/An) dog is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4daf048-12a0-11ea-b098-acde48001122,57036.2,dog,(A/An) dog cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5946651129408363,"Counter({'false': 0.7970799341439394, 'true': 0.20292006585606062})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20292006585606062,0.7970799341439394
d4db772a-12a0-11ea-b098-acde48001122,18145.6,ring,(A/An) ring is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4db7a36-12a0-11ea-b098-acde48001122,34662.6,ring,Being red is necessary for things (a/an) ring usually does or for things we usually do with (a/an) ring. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4db7bbc-12a0-11ea-b098-acde48001122,19241.0,ring,Being red is typical of (a/an) ring. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4db7cfc-12a0-11ea-b098-acde48001122,49287.2,ring,Being red applies to ring and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4db7e32-12a0-11ea-b098-acde48001122,33654.2,ring,A certain type of ring is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5777429192480781,"Counter({'true': 0.7854412012429732, 'false': 0.21455879875702677})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7854412012429732,0.21455879875702677
d4db7f68-12a0-11ea-b098-acde48001122,32655.4,ring,(A/An) ring can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5770945979976941,"Counter({'false': 0.784977642929444, 'true': 0.21502235707055603})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21502235707055603,0.784977642929444
d4db809e-12a0-11ea-b098-acde48001122,50133.0,ring,(A/An) ring can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39551733885632906,"Counter({'true': 0.5934944623976371, 'false': 0.40650553760236285})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5934944623976371,0.40650553760236285
d4db8210-12a0-11ea-b098-acde48001122,33719.8,ring,"In an unusual situation, (a/an) ring could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5777429192480781,"Counter({'true': 0.7854412012429732, 'false': 0.21455879875702677})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7854412012429732,0.21455879875702677
d4db8332-12a0-11ea-b098-acde48001122,66567.8,ring,"""(A/An) ring is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.395517338856329,"Counter({'false': 0.5934944623976371, 'true': 0.40650553760236285})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.40650553760236285,0.5934944623976371
d4db8684-12a0-11ea-b098-acde48001122,32748.8,ring,(A/An) ring cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dbe674-12a0-11ea-b098-acde48001122,19555.0,weed,(A/An) weed is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dbe7be-12a0-11ea-b098-acde48001122,18302.5,weed,Being red is necessary for things (a/an) weed usually does or for things we usually do with (a/an) weed. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dbe8b8-12a0-11ea-b098-acde48001122,33665.833333333336,weed,Being red is typical of (a/an) weed. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dbe976-12a0-11ea-b098-acde48001122,12904.166666666666,weed,Being red applies to weed and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dbea34-12a0-11ea-b098-acde48001122,23317.6,weed,A certain type of weed is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.38846960880159975,"Counter({'true': 0.5830870573490318, 'false': 0.41691294265096823})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5830870573490318,0.41691294265096823
d4dbeae8-12a0-11ea-b098-acde48001122,22950.166666666668,weed,(A/An) weed can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 3})",6,2,6,0.4219794531157308,"Counter({'false': 0.6422680354704169, 'true': 0.35773196452958317})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.35773196452958317,0.6422680354704169
d4dbeb9c-12a0-11ea-b098-acde48001122,24991.833333333332,weed,(A/An) weed can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 1})",6,2,6,0.6963599655116909,"Counter({'false': 0.8596157669526331, 'true': 0.14038423304736697})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.14038423304736697,0.8596157669526331
d4dbec6e-12a0-11ea-b098-acde48001122,22078.166666666668,weed,"In an unusual situation, (a/an) weed could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 6, 'false': 0})",6,1,6,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4dbed18-12a0-11ea-b098-acde48001122,18047.0,weed,"""(A/An) weed is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 2})",6,2,6,0.6963599655116909,"Counter({'false': 0.8596157669526331, 'true': 0.14038423304736697})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.14038423304736697,0.8596157669526331
d4dbee94-12a0-11ea-b098-acde48001122,29399.666666666668,weed,(A/An) weed cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 2})",6,2,6,0.3884696088015998,"Counter({'false': 0.5830870573490318, 'true': 0.41691294265096823})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41691294265096823,0.5830870573490318
d4dc25ee-12a0-11ea-b098-acde48001122,31205.0,fir,(A/An) fir is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5793736002933456,"Counter({'false': 0.7867752276662747, 'true': 0.21322477233372533})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21322477233372533,0.7867752276662747
d4dc271a-12a0-11ea-b098-acde48001122,42221.0,fir,Being red is necessary for things (a/an) fir usually does or for things we usually do with (a/an) fir. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5793736002933456,"Counter({'false': 0.7867752276662747, 'true': 0.21322477233372533})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21322477233372533,0.7867752276662747
d4dc280a-12a0-11ea-b098-acde48001122,29660.0,fir,Being red is typical of (a/an) fir. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41318567113792765,"Counter({'false': 0.6263193857376976, 'true': 0.37368061426230237})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.37368061426230237,0.6263193857376976
d4dc2904-12a0-11ea-b098-acde48001122,43136.0,fir,Being red applies to fir and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3853039181450635,"Counter({'false': 0.5695469253761921, 'true': 0.4304530746238079})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4304530746238079,0.5695469253761921
d4dc2a44-12a0-11ea-b098-acde48001122,17320.0,fir,A certain type of fir is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39322153479444105,"Counter({'false': 0.5894161828569981, 'true': 0.41058381714300174})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41058381714300174,0.5894161828569981
d4dc2b7a-12a0-11ea-b098-acde48001122,42023.6,fir,(A/An) fir can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6622500025865461,"Counter({'false': 0.8395441580714229, 'true': 0.16045584192857704})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16045584192857704,0.8395441580714229
d4dc2cb0-12a0-11ea-b098-acde48001122,29787.0,fir,(A/An) fir can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4267589374967203,"Counter({'false': 0.6461886432185038, 'true': 0.3538113567814963})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3538113567814963,0.6461886432185038
d4dc2ddc-12a0-11ea-b098-acde48001122,42722.2,fir,"In an unusual situation, (a/an) fir could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d4dc2f9e-12a0-11ea-b098-acde48001122,15870.2,fir,"""(A/An) fir is red” could be said figuratively or creatively. ",red,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5757826553885893,"Counter({'false': 0.7842644314053042, 'true': 0.21573556859469586})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21573556859469586,0.7842644314053042
d4dc3192-12a0-11ea-b098-acde48001122,54379.6,fir,(A/An) fir cannot be red.,red,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.662250002586546,"Counter({'false': 0.8395441580714229, 'true': 0.16045584192857704})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16045584192857704,0.8395441580714229
d4dc6946-12a0-11ea-b098-acde48001122,27853.6,cockroach,(A/An) cockroach is a typical example of things which are  red. ,red,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3953743745133142,"Counter({'false': 0.5923678456028179, 'true': 0.4076321543971821})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4076321543971821,0.5923678456028179
d4dc6a68-12a0-11ea-b098-acde48001122,26128.0,cockroach,Being red is necessary for things (a/an) cockroach usually does or for things we usually do with (a/an) cockroach. ,red,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5599038672664216,"Counter({'false': 0.7724726907134811, 'true': 0.2275273092865188})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.2275273092865188,0.7724726907134811
d4dc6b4e-12a0-11ea-b098-acde48001122,25836.4,cockroach,Being red is typical of (a/an) cockroach. ,red,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d4dc6c0c-12a0-11ea-b098-acde48001122,27486.8,cockroach,Being red applies to cockroach and other such things.,red,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3977348935751384,"Counter({'true': 0.5973478736882818, 'false': 0.40265212631171815})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5973478736882818,0.40265212631171815
d4dc6ce8-12a0-11ea-b098-acde48001122,27666.8,cockroach,A certain type of cockroach is red and other types are not. ,red,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5951710119879765,"Counter({'true': 0.7972010958375904, 'false': 0.20279890416240964})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7972010958375904,0.20279890416240964
d4dc6d9c-12a0-11ea-b098-acde48001122,27816.6,cockroach,(A/An) cockroach can be either red or a limited range of other options like red. ,red,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6302589141080238,"Counter({'true': 0.8198951548893366, 'false': 0.18010484511066335})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8198951548893366,0.18010484511066335
d4dc6e50-12a0-11ea-b098-acde48001122,29494.6,cockroach,(A/An) cockroach can be either red or a wide range of other options like red. ,red,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.41644626521164835,"Counter({'true': 0.6301794355982369, 'false': 0.36982056440176303})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6301794355982369,0.36982056440176303
d4dc6f04-12a0-11ea-b098-acde48001122,27663.8,cockroach,"In an unusual situation, (a/an) cockroach could be red. ",red,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5995874046634838,"Counter({'true': 0.8001467778506915, 'false': 0.19985322214930845})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8001467778506915,0.19985322214930845
